Unnamed: 0,text,Emotion
98217,i remind myself of this when i feel like i might fail on this quitting journey and although my body is doing some funny things repairing itself i feel pretty good,fun
324984,i never quite have the courage to venture out the back to where adam rides i still feel like taking the risk of trying to surf is worthwhile compared to not trying at all because of the sheer fun and nothing to do with whether i m actually any good at it,fun
496658,i have a funny feeling he s going to become one of the more popular jets as this thing gets going ryan said,fun
64924,i am actually feeling very joyful now,fun
800620,i shared about how i used to run very often times weekly about minutes per session but due to my busy work schedule these days i personally consider myself very lucky and feeling joyful if i manage to find the time and energy to do just runs a week,fun
55960,i admit i feel a bit intimidated by hybrid projects but once i get started and let go of the idea that it has to look perfect i actually have a lot of fun,fun
723023,i feel sorry for this woman because you can tell from her face that she really freaks out a little bit once she realizes she cant pronounce a single word properly but on the other hand its kind of funny to hear someone talk in a language that sounds like fluent a href http www,fun
584209,i feel i have abused women i feel i have lost my route to redemption i feel fundamentally unworthy,fun
213134,i want to feel optimistic laugh easily and have and be fun,fun
681072,i am personally the one who is now feeling frustrated for i couldn t still find a way to fund the surgical removal of his kidney stone,fun
104711,i also bought some carrots because i was already feeling deprived of fresh vegetables at this point everyone made fun of me but we all ended up eating them,fun
142163,i know youre afraid to date because you feel like girls look at you funny,fun
685122,i feel joyful it s explainable only in the fact that i have faithfully followed my eight question depression busting plan,fun
32492,i was not interested in waiting in long lines and feeling stressed so we just planned for fun instead,fun
266193,i get her to tell me how she feels without her being sarcastic or jokingly funny,fun
771855,i had that funny awful feeling that i wouldn t find another book like it and i would be doomed to spend the rest of my life saying yeah but it s not shadow of the wind and often i and my sisters have said that very thing,fun
335603,i feel the blood run all funny in my body,fun
671811,i dunno if thats a good word but i just feel like how i viewed the world was more innocent and fun,fun
691783,ive been been feeling a bit funny of late not hilarious funny but a bit off,fun
604796,i am at the point where i don t feel compassionate i don t have the energy left i don t feel funny who would i don t feel rational and intelligent and i don t feel strong,fun
752764,im bummed that estelle will be losing one of her four primary caregivers and im feeling sorry for lp and myself too hiring a babysitter is no fun,fun
610577,i feel a little funny including this self aggrandizing post but if im sticking true to the stats theres no denying its popularity,fun
344477,i range has led an extra feature a multi mode handset that would allow you feel reluctant to it benefits from a single mode handset equipped with its functions,fun
